Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-AUG-2023|BEST|EQUITY|9647311150|154|307016200|4836223200|6946500|0|2821493811|28375600|121367942|152000|0|8121575253|4374496|968049300|60449576|191870326|12628300|84057907|33968590|62089800|101247602|1518735897
31-AUG-2023|BFIN|EQUITY|15967115620|1200|549841900|1085985780|112811900|176360|2484015288|555159545|1657761|5764400|129235180|4924648114|5541800|172812050|146976713|811432473|1128660|1663147192|235648258|352700|7988383020|11025422866
31-AUG-2023|BGTG|EQUITY|23970997103|86|0|3987023675|0|0|2509489075|0|500089|3494600|0|6500507439|0|6738643200|0|145487700|765823|18190500|1832919091|0|1249350|8737255664
31-AUG-2023|BHAT|EQUITY|5000000000|488|530856000|3390503600|600000|0|25097200|462049800|132324000|0|0|4541430600|0|0|0|8480500|88300|0|600|0|0|8569400
31-AUG-2023|BHIT|EQUITY|86068156705|51|24252800|7411784953|405030000|1000|19293230397|206794260|4242848296|2081|46800|31583990587|0|40054477744|22239074|1536653200|19921240|337658066|1941468379|98221520|10473516895|54484156118
31-AUG-2023|BIKA|EQUITY|592280000|72|0|0|0|0|592165600|0|0|0|0|592165600|0|700|0|100|13500|0|100|0|0|14400
31-AUG-2023|BIKE|EQUITY|1293365769|374|0|197271700|0|0|113314369|0|100|100|0|310586269|0|1808600|0|7832700|38600|0|3099600|0|0|12779500
31-AUG-2023|BIMA|EQUITY|608175716|84|570000|24566700|0|0|41490580|0|19820200|0|0|86447480|0|0|0|100|24500|0|0|0|0|24600
31-AUG-2023|BINA|EQUITY|6134716665|3950|1907751485|2288001751|42037000|0|58032228|75147600|54385887|5|3633900|4428989856|47800|7769100|139700|4588442|88600|594681350|1036701550|0|363100|1644379642
31-AUG-2023|BINO|EQUITY|2175017656|127|0|9790800|0|0|421353856|0|0|0|3017800|434162456|0|0|0|736000|119200|0|0|0|0|855200
31-AUG-2023|BIPI|EQUITY|63710196917|102|4703207408|23321550206|1170000|567053912|13451228861|799268800|6780248886|4659000|750000006|50378387079|60959040|1130991440|59244300|7616016066|58180500|736709952|93518075|0|3576190465|13331809838
