Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-JAN-2024|BCIP|EQUITY|1429915525|60|18000000|645153120|44057000|0|634608605|72547510|200000|0|90|1414566325|0|7900000|0|4100|7445000|0|100|0|0|15349200
31-JAN-2024|BDKR|EQUITY|4718417012|520|0|152271600|0|0|4300784112|0|0|0|0|4453055712|0|234339300|0|30375400|646600|0|0|0|0|265361300
31-JAN-2024|BDMN|EQUITY|9773552870|2830|10188941|172138712|8616310|5717|313101882|23120374|8805983|1391751|95500|537465170|1234561|3556819|16651870|9136695827|1064238|33800223|26337290|690261|12610283|9232641372
31-JAN-2024|BEBS|EQUITY|45000000000|50|0|19765364790|0|0|20849179410|0|1331|0|0|40614545531|20163000|803214200|3715800|2540981265|1961000|293275749|580704245|0|141439210|4385454469
31-JAN-2024|BEEF|EQUITY|7031371419|248|0|152196338|4500000|278845452|1621604905|400000|0|0|0|2057546695|0|4963609524|0|2178000|157200|0|3400000|0|0|4969344724
31-JAN-2024|BEER|EQUITY|4000000000|258|0|398669500|2814400|0|109341700|389244000|0|75|0|900069675|0|0|0|10700|75300|0|0|0|0|86000
31-JAN-2024|BEKS|EQUITY|51870438266|50|1513980|34355351025|1429400|41600|15491765798|337222476|235156369|410127|2555624|50425446399|0|3847179|0|868762907|34672510|0|18949839|0|55049|926287484
31-JAN-2024|BELI|EQUITY|120766180771|480|8966500|19047954384|5187500|0|1919117093|301264300|115|3800000|0|21286289892|0|35100|8816340|77884107|19478594|19526563|108000|0|198843775|324692479
31-JAN-2024|BELL|EQUITY|7250000000|70|0|6095888300|0|0|359225800|341782100|378554000|114500|0|7175564700|0|0|0|67427500|1012100|0|5995700|0|0|74435300
31-JAN-2024|BESS|EQUITY|3440455528|200|0|381009633|0|0|357069395|0|0|0|0|738079028|0|0|0|1238000|38500|1100000|0|0|0|2376500
31-JAN-2024|BEST|EQUITY|9647311150|133|161673900|4894636200|6943500|0|2872869711|244775500|132906842|2000|0|8313807653|0|967543300|35492254|65283403|14145900|91423349|15813086|48455600|88346605|1326503497
31-JAN-2024|BFIN|EQUITY|15967115620|1215|519481100|1273303580|139993700|176360|2132534688|600874204|1726910|7732300|129073180|4804896022|5541800|237203850|180457628|681204503|1151460|1782334827|171030318|352700|8085897872|11145174958
31-JAN-2024|BGTG|EQUITY|23970997103|77|0|4294415475|0|0|2498335175|0|500189|2764600|0|6796015439|0|6738643200|0|138613400|717023|37385200|1825139491|0|1249350|8741747664
31-JAN-2024|BHAT|EQUITY|5000000000|392|461756000|3518763500|0|0|13657400|381679800|132324000|0|0|4508180700|0|0|0|40193400|52400|1572900|600|0|0|41819300
31-JAN-2024|BHIT|EQUITY|86068156705|50|24252800|7235365453|1080800|1000|20741254241|206794260|3537867452|2081|46800|31746664887|0|40054961944|0|1383023552|20678340|201292440|1944890127|20127820|10696507595|54321481818
31-JAN-2024|BIKA|EQUITY|592280000|54|0|0|0|0|592165600|0|0|0|0|592165600|0|700|0|100|13500|0|100|0|0|14400
31-JAN-2024|BIKE|EQUITY|1293386669|464|0|239266100|0|0|75783369|0|0|0|0|315049469|0|100|0|6356800|880600|0|1099700|0|0|8337200
31-JAN-2024|BIMA|EQUITY|608175716|87|570000|21317500|0|0|44739780|0|19820200|0|0|86447480|0|0|0|100|24500|0|0|0|0|24600
31-JAN-2024|BINA|EQUITY|6134716665|4220|1884983485|2305700351|42037000|0|49524608|84075600|60921707|5|2039900|4429282656|0|8093800|0|57242|88400|601055750|1034428550|0|363100|1644086842
31-JAN-2024|BINO|EQUITY|2175019811|125|0|3772000|0|0|427244211|0|0|0|3017800|434034011|0|0|0|871300|114500|0|0|0|0|985800
31-JAN-2024|BIPI|EQUITY|63710196917|92|2433221708|24457631682|275000|567053912|11752499274|711635600|6983043389|4659000|750000006|47660019571|39167400|2710424340|75593700|8805539866|87212000|698264100|104368775|0|3529607165|16050177346
31-JAN-2024|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|911478056|9410000|1083220|0|0|1449686956|0|3425676395|0|558300|129221300|0|526500|0|0|3555982495
31-JAN-2024|BIRD|EQUITY|2502100000|1700|36711200|470818179|11627800|0|758312098|41431900|1515577|1990100|400018|1322806872|13177500|69230152|12116046|16796800|388700|44980867|3664346|208200|28710517|189273128
31-JAN-2024|BISI|EQUITY|3000000000|1530|0|48616700|0|0|91593238|28680300|453140|0|0|169343378|61000|16413656|908200|778453793|34276841|35740569|52664720|809297|287016046|1206344122
31-JAN-2024|BJBR|EQUITY|10521443686|1165|962902200|28334670|9890235|6681300|955764045|94453483|33742338|2027500|250049|2094045820|2861503|26524078|97838979|18521957|193200|215304062|45504918|469220|71586618|478804535
31-JAN-2024|BJTM|EQUITY|15015498082|650|426492100|70238187|15416900|23000|1684792607|18869702|38561418|1471800|0|2255865714|8589600|40257874|76853754|12653503|1032700|437714905|11619704|33247731|203514615|825484386
31-JAN-2024|BKDP|EQUITY|7513992252|53|0|2604842600|0|0|1615058685|47000000|90100|0|0|4266991385|0|0|0|2818600|44182167|0|100|0|0|47000867
31-JAN-2024|BKSL|EQUITY|167708902705|50|354400|3695252266|20211900|30|14750761344|401902200|167738604|2000800|158900|19038380444|0|552461244|0|778238991|63262900|684768074|86991222|0|1797267880|3962990311
