Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-MAR-2024|AVIA|EQUITY|61953555600|550|105590800|21640531800|33114800|0|620339672|225317171|5681470|11703900|327500|22642607113|117923900|5264876426|291949746|323679231|339200|5137213443|239265448|13579800|1776323093|13165150287
28-MAR-2024|AWAN|EQUITY|3435000000|304|0|2688371100|0|0|340136200|0|0|0|0|3028507300|0|0|0|3523000|499700|400000000|2470000|0|0|406492700
28-MAR-2024|AXIO|EQUITY|5840126500|204|0|1111584400|115946200|0|460511500|0|5000|0|161200|1688208300|0|0|0|1118300|799900|0|0|0|0|1918200
28-MAR-2024|AYAM|EQUITY|4000000000|102|0|246915100|0|0|518692800|0|0|0|5000|765612900|0|25500|0|32965900|127100|0|1268600|0|0|34387100
28-MAR-2024|AYLS|EQUITY|853423236|50|0|594781100|0|0|257241236|0|0|0|0|852022336|0|0|0|500100|700800|0|200000|0|0|1400900
28-MAR-2024|BABP|EQUITY|44458997354|50|117046900|28112883512|8825000|0|5075748306|129353876|7577584|3221150|24|33454656352|0|9140990619|0|96473900|3664600|16105300|27053033|0|1275389322|10559676774
28-MAR-2024|BABY|EQUITY|2668586400|139|0|58980814|0|0|96336400|19624200|0|0|0|174941414|0|2492230286|0|1251700|163000|0|0|0|0|2493644986
28-MAR-2024|BACA|EQUITY|19953024885|130|0|16203578507|0|12686999|1938425833|1316271013|323034|1626000|37500|19472948886|0|0|0|5183200|500200|42727400|1266690|0|230868260|280545750
28-MAR-2024|BAIK|EQUITY|1125000000|92|0|420100|0|0|223188800|0|0|0|0|223608900|0|0|0|973200|276600|0|141300|0|0|1391100
28-MAR-2024|BAJA|EQUITY|1800000000|97|0|88000000|0|0|311105100|0|0|0|0|399105100|0|520000|0|338800|29600|0|6500|0|0|894900
28-MAR-2024|BALI|EQUITY|3934592500|1550|58405902|2632905998|0|0|385290700|57965800|121711900|0|0|3256280300|0|99800000|0|67519600|288100|0|9500|0|68625000|236242200
28-MAR-2024|BANK|EQUITY|14768420517|1075|1122595800|4866336214|6236600|0|304765613|472033800|15000597|100|0|6786968724|5584900|19260900|25742600|917873471|81100|99274300|4332776|0|79056000|1151206047
28-MAR-2024|BAPA|EQUITY|661784520|50|0|375332100|0|0|172883603|0|106238617|0|0|654454320|0|1032500|0|575100|3980300|0|1737300|0|0|7325200
28-MAR-2024|BAPI|EQUITY|5591980103|50|38067999|10742709|1114534|0|1378766027|201769663|11875045|1064889|7165200|1650566066|0|6939300|0|100|20251637|0|5000|0|0|27196037
28-MAR-2024|BATA|EQUITY|1300000000|100|0|368600|0|50000|69779770|0|0|5800|0|70204170|0|0|0|109664500|8516400|28833900|3096500|0|0|150111300
28-MAR-2024|BAUT|EQUITY|4800135288|34|0|752455700|0|0|1444871528|0|660|41000|58000|2197426888|0|2600000000|0|900|2707500|0|0|0|0|2602708400
28-MAR-2024|BAYU|EQUITY|353220780|1425|607283|109212597|1832900|27384|46244944|23218700|10912|0|0|181154720|0|30618000|0|128267414|9141|1093100|0|0|4250830|164238485
28-MAR-2024|BBCA|EQUITY|123275050000|10075|1680921995|80592690|307900550|1715000|4589853914|926410530|57559014|56998100|2334300|7704286093|573200352|1822077005|6229112589|3388474952|315113310|19964683130|1145000611|665775205|10645972873|44749410027
28-MAR-2024|BBHI|EQUITY|21730256442|1165|0|17826319181|0|0|1185795191|4157268|12656616|80|3140700|19032069036|0|2352061233|0|3212075|38582454|3909200|1300330|0|81819549|2480884841
28-MAR-2024|BBKP|EQUITY|187887539870|76|11702999|2800878425|18236042|19662220|18635814940|23570000|435044593|4621594|871905006|22821435819|29657386|32367304720|539640368|1129794173|115780085|1448368338|1086344312|0|1451135697|38168025079
28-MAR-2024|BBLD|EQUITY|1645796054|550|56654185|1178591865|0|1283|85198624|1125300|33453|0|0|1321604710|0|5091695|0|243424397|70639314|0|179304|0|3530300|322865010
28-MAR-2024|BBMD|EQUITY|4090090000|2010|0|100|0|63021200|192644300|0|0|0|0|255665600|0|0|0|1500|63252800|0|60100|0|111020000|174334400
28-MAR-2024|BBNI|EQUITY|37297312916|5900|1899140314|66005250|107462540|31413000|1802056159|714734959|30838297|42012980|1859522|4695523021|252833297|491810688|1626825104|1040127645|3406596|3799275859|336456036|22698980|2643296304|10216730509
28-MAR-2024|BBRI|EQUITY|151559001604|6050|3239396750|128011316|529688678|835009785|2696137468|1561691176|18903357|253264818|5499730523|14761833871|1287964969|2207269516|7474036441|5550008458|40597724|23103439767|1372153428|240608237|14893023725|56169102265
