Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-FEB-2024|BHAT|EQUITY|5000000000|402|461756000|3518840500|0|0|13660300|381679800|132324000|0|0|4508260600|0|0|0|40113500|52400|1572900|600|0|0|41739400
29-FEB-2024|BHIT|EQUITY|86068156705|50|24252800|7235345453|1080800|1000|20746128641|206794260|3537867452|2081|46800|31751519287|0|40054961944|0|1383023500|20678340|201292440|1942605279|20127820|10693938095|54316627418
29-FEB-2024|BIKA|EQUITY|592280000|57|0|0|0|0|592167600|0|0|0|0|592167600|0|700|0|100|11500|0|100|0|0|12400
29-FEB-2024|BIKE|EQUITY|1293388158|426|0|237271300|0|0|77733258|0|0|0|0|315004558|0|750000|0|5708400|32600|0|1892600|0|0|8383600
29-FEB-2024|BIMA|EQUITY|608175716|88|570000|21317500|0|0|44740780|0|19820200|0|0|86448480|0|0|0|100|23500|0|0|0|0|23600
29-FEB-2024|BINA|EQUITY|6134716665|4210|1884983485|2306955351|42037000|0|48821658|84075600|60378607|55|2039900|4429291656|0|8093800|0|48242|88400|601055750|1034428550|0|363100|1644077842
29-FEB-2024|BINO|EQUITY|2175019861|130|0|2577400|0|0|428474061|0|0|0|3017800|434069261|0|0|0|836100|114500|0|0|0|0|950600
29-FEB-2024|BIPI|EQUITY|63710196917|82|2557449808|24874133782|275000|567053912|11422609874|654825800|6840043488|4659000|750000006|47671050670|39167400|2783122240|76961400|8737420766|71321500|713534100|103368775|0|3514250066|16039146247
29-FEB-2024|BIPP|EQUITY|5028669376|50|138171000|366940100|21000300|1604280|911476056|9410000|1085220|0|0|1449686956|0|3425676395|0|558300|129221300|0|526500|0|0|3555982495
29-FEB-2024|BIRD|EQUITY|2502100000|1750|37362000|470836679|12416100|0|753317298|48294400|1600577|1990100|400018|1326217172|13177500|56756852|10831246|15780000|414700|57156567|3698346|208200|27839417|185862828
29-FEB-2024|BISI|EQUITY|3000000000|1685|0|45004200|0|0|93533538|29912800|453140|0|0|168903678|61000|16493656|908200|780145093|34276841|35410933|51609620|589397|287289082|1206783822
29-FEB-2024|BJBR|EQUITY|10521443686|1205|962868400|28399770|9590235|6590300|956650795|92010426|33652428|2027500|250049|2092039903|2861503|26720291|98760079|18804841|184700|219988736|45740718|469220|67280364|480810452
29-FEB-2024|BJTM|EQUITY|15015498082|605|427918800|70129387|15334400|23000|1715108207|17744560|44568507|1471800|0|2292298661|8589600|36709974|78343854|9719044|424100|413386275|11620204|31590431|198667957|789051439
29-FEB-2024|BKDP|EQUITY|7513992252|52|0|2604842600|0|0|1615134185|47000000|90100|0|0|4267066885|0|0|0|2743100|44182167|0|100|0|0|46925367
29-FEB-2024|BKSL|EQUITY|167708902705|53|165708100|3771038766|20211900|30|14382398344|528205000|167738604|2000000|158900|19037459644|0|552435844|0|776456291|61566900|684768074|86416122|0|1802267880|3963911111
29-FEB-2024|BKSW|EQUITY|35158048365|73|0|117911423|0|0|1078859323|289396400|22500|0|100|1486189746|0|0|0|33670558643|731694|0|4000|0|307554|33671601891
29-FEB-2024|BLTA|EQUITY|25181143017|50|29836312|4517833710|112674214|470678|4569091428|702999932|338718052|9884416|9635400|10291144142|0|818943951|701593424|2200402135|19914866|41933909|1551076225|0|325338632|5659203142
29-FEB-2024|BLTZ|EQUITY|873937142|1900|0|53400|0|0|2000250|0|0|0|0|2053650|0|0|0|76214800|21800|0|0|0|795283292|871519892
29-FEB-2024|BLUE|EQUITY|418000000|366|0|117943900|0|0|31946700|0|17799500|0|0|167690100|0|0|0|100|227500|0|0|0|82300|309900
29-FEB-2024|BMAS|EQUITY|18102662304|520|0|2956922995|0|0|20791084|0|10|0|0|2977714089|0|14680989577|0|443910738|35900|0|12000|0|0|15124948215
29-FEB-2024|BMBL|EQUITY|1030080995|20|0|66934100|0|0|312718295|0|30500|0|0|379682895|0|0|0|100|398000|0|0|0|0|398100
29-FEB-2024|BMHS|EQUITY|8603416176|312|421091200|4990021400|51068000|0|1726028200|125806600|650000|3058200|0|7317723600|0|1165720776|0|7991800|2692000|26100|19261900|0|0|1195692576
29-FEB-2024|BMRI|EQUITY|93333333332|7000|1795333644|67820687|395597168|59427348|1365173169|1438578055|4492744|71738508|7472486146|12670647469|799342898|1380035949|4090750852|3230416715|6637952|14808604608|1265757264|78944887|6468861404|32129352529
29-FEB-2024|BMSR|EQUITY|1159200024|324|74243200|91409500|37150000|0|91658792|1404000|15839300|0|0|311704792|0|51354300|0|96100|50077500|0|0|0|745842332|847370232
